sample_id,severity,method,si_sdr,lsd,hf_lsd,stoi,estoi
adaptive_shard_00011.pt:241,light,v1_uncond,11.580343877228888,11.939051628112793,12.167960166931152,0.7744784924094439,0.6365391560989725
adaptive_shard_00011.pt:241,light,v1_cond,11.58102265706094,11.937268257141113,12.167311668395996,0.7744585513827987,0.6363948408472639
adaptive_shard_00011.pt:242,medium,base,10.993037325058022,13.6102294921875,14.3882417678833,0.7183898397866055,0.46942573182246955
adaptive_shard_00011.pt:242,medium,v1_uncond,11.071750388289042,13.632140159606934,14.535717010498047,0.7195617921858811,0.4709529381210659
adaptive_shard_00011.pt:242,medium,v1_cond,11.071188459350465,13.630765914916992,14.534183502197266,0.7195525322215877,0.47092457524188513
adaptive_shard_00011.pt:243,heavy,base,10.284880003923337,15.639410972595215,15.720904350280762,0.561808068960976,0.20740503256921106
adaptive_shard_00011.pt:243,heavy,v1_uncond,10.382150234666877,15.268492698669434,15.496566772460938,0.5654099632176427,0.21012238787360313
adaptive_shard_00011.pt:243,heavy,v1_cond,10.376039998911363,15.278295516967773,15.501847267150879,0.5651422703639863,0.20992619108071875
adaptive_shard_00011.pt:244,clean,base,22.72764886653629,14.55988883972168,14.809526443481445,0.9363015176781664,0.8785161384092902
adaptive_shard_00011.pt:244,clean,v1_uncond,23.071223603163933,7.589435577392578,6.216244220733643,0.9307075078655809,0.8544026809748274
adaptive_shard_00011.pt:244,clean,v1_cond,23.078299058136643,7.585868835449219,6.218035697937012,0.9306915584078422,0.8543607573873219
adaptive_shard_00011.pt:245,light,base,22.70566325568219,18.472623825073242,21.543428421020508,0.9253553448252305,0.8547815488198864
adaptive_shard_00011.pt:245,light,v1_uncond,23.09641155210072,11.728044509887695,12.537446975708008,0.9208402252107226,0.8447755304321976
adaptive_shard_00011.pt:245,light,v1_cond,23.103005376320255,11.723122596740723,12.53400707244873,0.9208384875859811,0.844748491202271
adaptive_shard_00011.pt:246,medium,base,23.97144380276862,11.7622652053833,13.18665599822998,0.807746583070431,0.7020541036479123
adaptive_shard_00011.pt:246,medium,v1_uncond,24.412667782351022,12.00671100616455,12.970670700073242,0.8097977566197908,0.70443632880743
adaptive_shard_00011.pt:246,medium,v1_cond,24.419471850588206,12.005854606628418,12.969756126403809,0.8097899925919522,0.7044209548662215
adaptive_shard_00011.pt:247,heavy,base,18.235853759821516,13.306783676147461,13.912070274353027,0.7468447117227879,0.6210349363765088
adaptive_shard_00011.pt:247,heavy,v1_uncond,18.327537316248335,13.140832901000977,13.539491653442383,0.7468025288682114,0.6185765800143327
adaptive_shard_00011.pt:247,heavy,v1_cond,18.327650771127814,13.12661361694336,13.536487579345703,0.746795061048531,0.618768310508579
adaptive_shard_00011.pt:248,clean,base,28.889071822072605,3.937368154525757,3.9695637226104736,0.9974310533850099,0.9910336058350901
adaptive_shard_00011.pt:248,clean,v1_uncond,28.600195619080218,5.098039627075195,5.109838485717773,0.9975176409100276,0.9911509005800871
adaptive_shard_00011.pt:248,clean,v1_cond,28.621561081694686,5.0971293449401855,5.108737945556641,0.9975228966703767,0.9911562595705917
adaptive_shard_00011.pt:249,light,base,27.08273517452939,10.1668701171875,12.892032623291016,0.9962739270325225,0.9860287202340152
adaptive_shard_00011.pt:249,light,v1_uncond,27.250207969999476,10.408387184143066,12.585824012756348,0.9964371437014037,0.9864183705830686
adaptive_shard_00011.pt:249,light,v1_cond,27.262913677185765,10.406264305114746,12.581522941589355,0.9964418813879127,0.9864287271684327
adaptive_shard_00011.pt:250,medium,base,17.800382655383366,15.320730209350586,18.1538143157959,0.9780656241236282,0.9248124246709563
adaptive_shard_00011.pt:250,medium,v1_uncond,17.905718233090443,16.438051223754883,19.363327026367188,0.9782289432990998,0.9245199921268823
adaptive_shard_00011.pt:250,medium,v1_cond,17.906563767529533,16.430723190307617,19.35892677307129,0.978233501640671,0.924535250487105
adaptive_shard_00011.pt:251,heavy,base,13.972579830500656,13.615646362304688,14.95215892791748,0.9261893089248516,0.8345913590668652
adaptive_shard_00011.pt:251,heavy,v1_uncond,14.030995426074062,14.466765403747559,15.806523323059082,0.9270973272727482,0.8350397646089501
adaptive_shard_00011.pt:251,heavy,v1_cond,14.032140063004125,14.404279708862305,15.752182960510254,0.9270493851378041,0.8350472311533162
adaptive_shard_00011.pt:252,clean,base,15.641182223201158,10.31413745880127,10.81769847869873,0.9343488430111321,0.9116404554619497
adaptive_shard_00011.pt:252,clean,v1_uncond,15.749124400013281,7.504631519317627,6.6955952644348145,0.9351393989059413,0.912235984081086
adaptive_shard_00011.pt:252,clean,v1_cond,15.750964989525915,7.497931480407715,6.688016414642334,0.9351364511388693,0.9122152894848478
adaptive_shard_00011.pt:253,light,base,15.949501165448769,13.646644592285156,16.274518966674805,0.9089428964721326,0.858286419611886
adaptive_shard_00011.pt:253,light,v1_uncond,16.086706389318262,10.334190368652344,11.097949981689453,0.9097555416648091,0.8587768794992975
adaptive_shard_00011.pt:253,light,v1_cond,16.088661553203846,10.329492568969727,11.092947006225586,0.90975689775455,0.8587722971021367
adaptive_shard_00011.pt:254,medium,base,14.692488932476852,10.540175437927246,11.08184814453125,0.7468351250553552,0.6465340624681956
adaptive_shard_00011.pt:254,medium,v1_uncond,14.861729068313407,10.240681648254395,10.836036682128906,0.74699730903917,0.6461593149258607
adaptive_shard_00011.pt:254,medium,v1_cond,14.864090376279034,10.238828659057617,10.833112716674805,0.7469981192802793,0.6461640400815613
adaptive_shard_00011.pt:255,heavy,base,14.096591291479847,11.098213195800781,11.143464088439941,0.6803994829809074,0.5312062998975635
adaptive_shard_00011.pt:255,heavy,v1_uncond,14.236109596738817,10.606404304504395,10.73863410949707,0.6805827149227395,0.5312585247731165
adaptive_shard_00011.pt:255,heavy,v1_cond,14.229451726597635,10.617368698120117,10.749730110168457,0.6805525804433055,0.5312168641733044
adaptive_shard_00012.pt:0,clean,base,20.336741315244346,13.099464416503906,12.998001098632812,0.7709642353030898,0.7971641678117543
adaptive_shard_00012.pt:0,clean,v1_uncond,20.426566075558878,10.543244361877441,9.356135368347168,0.7712400298803865,0.7981347011547005
adaptive_shard_00012.pt:0,clean,v1_cond,20.4281175462692,10.53758716583252,9.350255012512207,0.7712250976825339,0.7981387091031297
adaptive_shard_00012.pt:1,light,base,19.518377671898335,14.67091178894043,16.318099975585938,0.7737291694183349,0.7042916135642555
adaptive_shard_00012.pt:1,light,v1_uncond,19.644126517141306,13.388898849487305,13.937643051147461,0.7740966750508569,0.7068135106161504
adaptive_shard_00012.pt:1,light,v1_cond,19.645850556666357,13.383596420288086,13.929692268371582,0.7740946931779146,0.7068325444322971
adaptive_shard_00012.pt:2,medium,base,19.432841255968615,14.611077308654785,16.0372257232666,0.7506815682823241,0.5736157606527369
adaptive_shard_00012.pt:2,medium,v1_uncond,19.63528048692982,14.769570350646973,16.143526077270508,0.7509986698726218,0.5750936216812407
adaptive_shard_00012.pt:2,medium,v1_cond,19.636121848815257,14.764275550842285,16.138538360595703,0.7509971029779985,0.5750732865370634
adaptive_shard_00012.pt:3,heavy,base,15.997139640931199,14.5196533203125,15.35328483581543,0.6759333609005612,0.44146194523344884
adaptive_shard_00012.pt:3,heavy,v1_uncond,16.058203686456995,14.605939865112305,15.202351570129395,0.6764424261329098,0.4407313293214579
adaptive_shard_00012.pt:3,heavy,v1_cond,16.05755637139516,14.587937355041504,15.203630447387695,0.6764205671720063,0.4408863245262368
adaptive_shard_00012.pt:4,clean,base,23.644278407216,11.797712326049805,12.217852592468262,0.8942122056719911,0.8087617517662731
adaptive_shard_00012.pt:4,clean,v1_uncond,23.697039992380766,7.543184757232666,6.704632759094238,0.8915585899707745,0.7821496193480084
adaptive_shard_00012.pt:4,clean,v1_cond,23.7056824811065,7.537917613983154,6.702510833740234,0.8915317679138172,0.7820121201586558
adaptive_shard_00012.pt:5,light,base,23.51308361340073,14.470836639404297,16.493106842041016,0.7681292922666607,0.6168660919744466
adaptive_shard_00012.pt:5,light,v1_uncond,23.625429498774224,11.136919975280762,11.343429565429688,0.7659076826450768,0.6000087342587033
adaptive_shard_00012.pt:5,light,v1_cond,23.632777046236825,11.131183624267578,11.337958335876465,0.7659005600274045,0.5999351938928017
adaptive_shard_00012.pt:6,medium,base,23.15399863813427,12.937819480895996,13.308765411376953,0.6189910615645507,0.4873971242542544
adaptive_shard_00012.pt:6,medium,v1_uncond,23.259418900881368,12.822033882141113,13.176855087280273,0.6219156722181797,0.5003003340046586
adaptive_shard_00012.pt:6,medium,v1_cond,23.266784053564265,12.821330070495605,13.176400184631348,0.6218632049454933,0.500134395906076
adaptive_shard_00012.pt:7,heavy,base,17.33227609742243,13.755199432373047,13.873350143432617,0.626491526061348,0.4442481640414547
adaptive_shard_00012.pt:7,heavy,v1_uncond,17.39618860714086,13.373942375183105,13.567892074584961,0.6265595359907484,0.44443018933176515
adaptive_shard_00012.pt:7,heavy,v1_cond,17.395334464293477,13.383855819702148,13.580629348754883,0.62656286827014,0.4444232231582767
adaptive_shard_00012.pt:8,clean,base,22.19620547321606,11.750185012817383,12.132451057434082,0.9089793221389539,0.8595199012586273
adaptive_shard_00012.pt:8,clean,v1_uncond,22.171621020171933,6.417397975921631,5.685881614685059,0.9083525977225134,0.8535779036262047
adaptive_shard_00012.pt:8,clean,v1_cond,22.175073807392383,6.416466236114502,5.687182426452637,0.908334076973062,0.8535297395232084
adaptive_shard_00012.pt:9,light,base,20.005959585441744,12.998331069946289,14.30363941192627,0.8176420513590638,0.7173104399509651
adaptive_shard_00012.pt:9,light,v1_uncond,20.069655813140336,10.037419319152832,10.535985946655273,0.8184943144826473,0.7195357191215891
adaptive_shard_00012.pt:9,light,v1_cond,20.07146187781374,10.035360336303711,10.536873817443848,0.8184842303135154,0.7195595824993599
adaptive_shard_00012.pt:10,medium,base,16.91218180916594,14.041080474853516,15.072507858276367,0.7141887314260067,0.5640752681823528
adaptive_shard_00012.pt:10,medium,v1_uncond,17.04489049880558,13.850150108337402,15.263893127441406,0.7154490011891786,0.5644617478587507
adaptive_shard_00012.pt:10,medium,v1_cond,17.044410319460304,13.850125312805176,15.26291561126709,0.7154640301284105,0.5644799063089291
adaptive_shard_00012.pt:11,heavy,base,15.23233432093724,14.398412704467773,15.55590534210205,0.6541023437756778,0.5053526854333934
adaptive_shard_00012.pt:11,heavy,v1_uncond,15.327440457185855,13.977252960205078,15.381861686706543,0.654001228530853,0.5066138865087862
adaptive_shard_00012.pt:11,heavy,v1_cond,15.324786924156284,13.98409366607666,15.376848220825195,0.6540325104054593,0.5065939613007813
adaptive_shard_00012.pt:12,clean,base,17.891422317234117,10.706995010375977,10.939624786376953,0.8957970489012649,0.8960007694220234
adaptive_shard_00012.pt:12,clean,v1_uncond,18.0827624620199,8.702346801757812,6.946584701538086,0.8958046677439978,0.8948031649398648
adaptive_shard_00012.pt:12,clean,v1_cond,18.091972941571406,8.69532299041748,6.9344706535339355,0.895801238308861,0.8948053788467186
adaptive_shard_00012.pt:13,light,base,17.111711641089684,12.909028053283691,13.638404846191406,0.856451117992451,0.8205702743179476
adaptive_shard_00012.pt:13,light,v1_uncond,17.286484260744686,11.745311737060547,10.740921974182129,0.8562889654389487,0.8193653740039806
adaptive_shard_00012.pt:13,light,v1_cond,17.292845354587413,11.740543365478516,10.731863021850586,0.8562771553135506,0.8193612377520303
adaptive_shard_00012.pt:14,medium,base,18.658822268118364,11.4074068069458,11.54023551940918,0.7344241904437445,0.5738120747406139
adaptive_shard_00012.pt:14,medium,v1_uncond,18.942037739480664,11.9193115234375,11.644763946533203,0.7356518611642794,0.5780745274956164
adaptive_shard_00012.pt:14,medium,v1_cond,18.948735682258068,11.917922973632812,11.643537521362305,0.7356606426872502,0.5780712208780804
adaptive_shard_00012.pt:15,heavy,base,17.512581108529897,11.234458923339844,11.120832443237305,0.6768065542965377,0.4784078343605981
adaptive_shard_00012.pt:15,heavy,v1_uncond,17.674885660576145,11.52884578704834,10.89655876159668,0.6783503453825956,0.4793649946972691
adaptive_shard_00012.pt:15,heavy,v1_cond,17.66927722005344,11.495658874511719,10.892900466918945,0.6782261410490186,0.4792342896977695
adaptive_shard_00012.pt:16,clean,base,19.77720211013871,10.832014083862305,10.297260284423828,0.9095924557944558,0.9266641855567319
adaptive_shard_00012.pt:16,clean,v1_uncond,19.878622914831233,8.319807052612305,6.166752338409424,0.9091552996374143,0.9267051846257859
adaptive_shard_00012.pt:16,clean,v1_cond,19.884038406256828,8.31438159942627,6.1589674949646,0.9091478822157439,0.9266898358145652
adaptive_shard_00012.pt:17,light,base,19.73636540721913,14.928987503051758,15.993547439575195,0.8817857480981653,0.9092518578714339
adaptive_shard_00012.pt:17,light,v1_uncond,19.866442774123726,13.306437492370605,12.884683609008789,0.8818794925767087,0.9088157569372798
adaptive_shard_00012.pt:17,light,v1_cond,19.870946262983573,13.298428535461426,12.873497009277344,0.881869375002652,0.9088089760482162
adaptive_shard_00012.pt:18,medium,base,18.426687533636986,13.114426612854004,13.865368843078613,0.7406344566909836,0.7304664886135944
adaptive_shard_00012.pt:18,medium,v1_uncond,18.635224568654984,13.878827095031738,14.48878002166748,0.7403774755920169,0.7325239818770711
adaptive_shard_00012.pt:18,medium,v1_cond,18.637677884868115,13.87696361541748,14.485309600830078,0.7403776724831364,0.732530810532293
adaptive_shard_00012.pt:19,heavy,base,14.271910898812399,12.772554397583008,13.105319023132324,0.6449149982935574,0.5439219639128833
adaptive_shard_00012.pt:19,heavy,v1_uncond,14.352637057431913,13.475530624389648,13.21274185180664,0.6448344851633692,0.545213826017588
adaptive_shard_00012.pt:19,heavy,v1_cond,14.347950578238592,13.421228408813477,13.199849128723145,0.6448535964113434,0.5451808072613874
adaptive_shard_00012.pt:20,clean,base,16.12714470119232,12.317973136901855,11.994869232177734,0.9069618405920302,0.9125558265916328
adaptive_shard_00012.pt:20,clean,v1_uncond,16.21553718908745,7.244124412536621,6.117191791534424,0.9018480310118004,0.9084044812599625
adaptive_shard_00012.pt:20,clean,v1_cond,16.213783736229836,7.243069648742676,6.121654987335205,0.9017780067795691,0.9083082936456821
adaptive_shard_00012.pt:21,light,base,15.700949043033397,13.535482406616211,14.828941345214844,0.8053146466612586,0.814951166187716
adaptive_shard_00012.pt:21,light,v1_uncond,15.785707581570481,9.373578071594238,9.621931076049805,0.8020621611131324,0.8090474167487356
adaptive_shard_00012.pt:21,light,v1_cond,15.784359679311526,9.371768951416016,9.620603561401367,0.8020270531563185,0.8089609203251483
adaptive_shard_00012.pt:22,medium,base,17.13985798671096,11.432730674743652,11.552108764648438,0.6849092790956061,0.5764984481727023
adaptive_shard_00012.pt:22,medium,v1_uncond,17.355937010258394,10.89548110961914,11.38796615600586,0.6858501009591247,0.5802804221888851
adaptive_shard_00012.pt:22,medium,v1_cond,17.35636725294466,10.896169662475586,11.386826515197754,0.6858457132279487,0.5802456319206495
adaptive_shard_00012.pt:23,heavy,base,15.036783782676775,12.701193809509277,13.224750518798828,0.6715085904799868,0.4758595013456766
adaptive_shard_00012.pt:23,heavy,v1_uncond,15.146507664741895,11.854717254638672,12.458601951599121,0.6712889418600568,0.4774567449918831
adaptive_shard_00012.pt:23,heavy,v1_cond,15.145901384027152,11.876836776733398,12.475517272949219,0.6712949987779154,0.4773859554330377
adaptive_shard_00012.pt:24,clean,base,23.99430202181396,11.48000717163086,11.817035675048828,0.8353951952434537,0.9229801771676572
adaptive_shard_00012.pt:24,clean,v1_uncond,23.959608511655492,6.208847999572754,5.662324905395508,0.8328912667331201,0.9068208701790312
adaptive_shard_00012.pt:24,clean,v1_cond,23.966011545270835,6.207744121551514,5.664820194244385,0.832893703357772,0.9067395761401899
adaptive_shard_00012.pt:25,light,base,15.134859089618542,12.792143821716309,14.89907455444336,0.7435984479302215,0.7215606065263921
adaptive_shard_00012.pt:25,light,v1_uncond,15.285632443591288,10.091197967529297,11.23521900177002,0.7413863377043739,0.7154743039049459
adaptive_shard_00012.pt:25,light,v1_cond,15.288740505040945,10.088615417480469,11.235541343688965,0.7413798802169146,0.7154321845135032
adaptive_shard_00012.pt:26,medium,base,10.089992089486868,12.969597816467285,14.642970085144043,0.7032145359224387,0.657789002223253
adaptive_shard_00012.pt:26,medium,v1_uncond,10.117916625671732,13.09636402130127,14.959272384643555,0.7030796698937067,0.6584311938216993
adaptive_shard_00012.pt:26,medium,v1_cond,10.117905175681564,13.095015525817871,14.956928253173828,0.7030874525753769,0.6584284089616737
adaptive_shard_00012.pt:27,heavy,base,9.139107456786768,15.110146522521973,15.781732559204102,0.679489803316653,0.48114516274894725
adaptive_shard_00012.pt:27,heavy,v1_uncond,9.152583622827832,14.530302047729492,15.329273223876953,0.6793179676473741,0.48143092756731254
adaptive_shard_00012.pt:27,heavy,v1_cond,9.151456559719126,14.548661231994629,15.339879989624023,0.6792855615471233,0.48137545691872946
adaptive_shard_00012.pt:28,clean,base,24.417832453580466,9.90599536895752,9.726425170898438,0.9623089726592226,0.9243584167113778
adaptive_shard_00012.pt:28,clean,v1_uncond,24.570971089267857,7.5503621101379395,6.653561115264893,0.9604361900646602,0.9225903883826607
adaptive_shard_00012.pt:28,clean,v1_cond,24.57386857162064,7.548740386962891,6.653851509094238,0.9603619026624942,0.9225138575319746
adaptive_shard_00012.pt:29,light,base,25.531997112166515,13.320152282714844,14.594593048095703,0.9294308124897915,0.8736155576644281
adaptive_shard_00012.pt:29,light,v1_uncond,25.73173249509058,11.497296333312988,12.178560256958008,0.9279396246378606,0.8729884772177549
adaptive_shard_00012.pt:29,light,v1_cond,25.735741514837635,11.49293327331543,12.175139427185059,0.9279177859361372,0.8729864828492648
adaptive_shard_00012.pt:30,medium,base,19.979729249643125,13.61401081085205,14.465721130371094,0.848036138758294,0.7793952676237572
adaptive_shard_00012.pt:30,medium,v1_uncond,20.112278779285887,14.097646713256836,14.943021774291992,0.8484731470612312,0.7832958381210908
adaptive_shard_00012.pt:30,medium,v1_cond,20.113026523378007,14.091887474060059,14.938218116760254,0.8484754956186513,0.7832714079938118
adaptive_shard_00012.pt:31,heavy,base,16.378173263563845,13.942770957946777,14.779279708862305,0.8363313825627963,0.7378846549048491
adaptive_shard_00012.pt:31,heavy,v1_uncond,16.44245200685941,14.03795337677002,14.78504753112793,0.8365140514363468,0.7365789306084025
adaptive_shard_00012.pt:31,heavy,v1_cond,16.438423036541657,14.018365859985352,14.775846481323242,0.8365050524447105,0.7366872723895901
adaptive_shard_00012.pt:32,clean,base,20.046363680115125,16.152402877807617,16.33298110961914,0.8237696375764709,0.8060126315306391
adaptive_shard_00012.pt:32,clean,v1_uncond,20.08859038308738,9.574759483337402,7.502413272857666,0.8161395155653696,0.7728287339634439
adaptive_shard_00012.pt:32,clean,v1_cond,20.096619756161196,9.568601608276367,7.500336647033691,0.8160823939837536,0.7725957620513754
adaptive_shard_00012.pt:33,light,base,14.23714982113809,17.865522384643555,20.163646697998047,0.7927163221681742,0.7290457068021722
adaptive_shard_00012.pt:33,light,v1_uncond,14.280951684958275,13.031925201416016,13.118512153625488,0.7899767168947206,0.6995927053881869
adaptive_shard_00012.pt:33,light,v1_cond,14.28166601627509,13.027517318725586,13.115337371826172,0.7899774053446716,0.6994424880022212
adaptive_shard_00012.pt:34,medium,base,13.301756429703582,14.753765106201172,15.964503288269043,0.6253269937686131,0.4584482900170412
adaptive_shard_00012.pt:34,medium,v1_uncond,13.386083038777219,14.851950645446777,15.844826698303223,0.626605710360251,0.45003465089933564
adaptive_shard_00012.pt:34,medium,v1_cond,13.385952436842022,14.852185249328613,15.848038673400879,0.6265863549635622,0.4501376385614722
adaptive_shard_00012.pt:35,heavy,base,12.118839772052574,14.022981643676758,14.538314819335938,0.5107846798820423,0.4146336458794929
adaptive_shard_00012.pt:35,heavy,v1_uncond,12.145412772006544,13.858616828918457,14.425403594970703,0.5113789852828209,0.4146938919938505
adaptive_shard_00012.pt:35,heavy,v1_cond,12.146016475519158,13.857460975646973,14.429798126220703,0.5113431395797781,0.4146548366859211
adaptive_shard_00012.pt:36,clean,base,22.329858514834086,13.25931167602539,13.766341209411621,0.8774834866319176,0.8556073880270385
adaptive_shard_00012.pt:36,clean,v1_uncond,22.39386712576937,8.766817092895508,7.897223949432373,0.8726495838359998,0.8329466903000944
adaptive_shard_00012.pt:36,clean,v1_cond,22.400000038745475,8.75936222076416,7.889915943145752,0.8726033672588663,0.832854183052566
adaptive_shard_00012.pt:37,light,base,21.44914698529528,16.318113327026367,18.919540405273438,0.8808947953038896,0.8229176626875926
adaptive_shard_00012.pt:37,light,v1_uncond,21.613750603319698,11.047514915466309,11.76235580444336,0.8769141865278499,0.8024066426136027
adaptive_shard_00012.pt:37,light,v1_cond,21.618416192831766,11.041340827941895,11.756560325622559,0.8768999954990243,0.8024101347493837
adaptive_shard_00012.pt:38,medium,base,18.572991549333533,13.840703964233398,14.815218925476074,0.6590580656887048,0.4669820558733976
adaptive_shard_00012.pt:38,medium,v1_uncond,18.721694392248093,13.898571014404297,13.932674407958984,0.6620366110631619,0.48230535095517524
adaptive_shard_00012.pt:38,medium,v1_cond,18.722270719369476,13.901867866516113,13.945575714111328,0.6620067468924143,0.48218868422147854
adaptive_shard_00012.pt:39,heavy,base,16.200646453286616,13.053812026977539,12.738380432128906,0.5686068194339576,0.30119086304187825
adaptive_shard_00012.pt:39,heavy,v1_uncond,16.234090357579593,13.316373825073242,12.746235847473145,0.5679974551501147,0.3022779574983724
adaptive_shard_00012.pt:39,heavy,v1_cond,16.238301831046744,13.287798881530762,12.74419116973877,0.5679925570072526,0.3022418194693544
adaptive_shard_00012.pt:40,clean,base,22.939489326689547,13.700359344482422,13.723189353942871,0.8832591930446796,0.8463569169013396
adaptive_shard_00012.pt:40,clean,v1_uncond,23.152528735795762,10.598820686340332,8.944808006286621,0.8810465742178757,0.8397981937029777
adaptive_shard_00012.pt:40,clean,v1_cond,23.15444859202384,10.591222763061523,8.934338569641113,0.8810277324735951,0.8397504070250676
adaptive_shard_00012.pt:41,light,base,23.352818535441887,16.303714752197266,19.136638641357422,0.8821231226589092,0.8026609221766586
adaptive_shard_00012.pt:41,light,v1_uncond,23.592463973875056,13.16823673248291,13.803592681884766,0.8817034771952545,0.7986382531584598
adaptive_shard_00012.pt:41,light,v1_cond,23.596352962986387,13.162915229797363,13.796832084655762,0.8816978207019157,0.7986048669436268
adaptive_shard_00012.pt:42,medium,base,22.643736900849042,12.80869197845459,12.928719520568848,0.7097352205169547,0.5488724400591226
adaptive_shard_00012.pt:42,medium,v1_uncond,22.96473095919151,12.953315734863281,13.189120292663574,0.7080556687416849,0.5478130455987212
adaptive_shard_00012.pt:42,medium,v1_cond,22.967277456779946,12.952253341674805,13.18710994720459,0.7080475974012395,0.5478265903557269
adaptive_shard_00012.pt:43,heavy,base,14.995494481213274,12.164681434631348,12.317103385925293,0.5437652459687078,0.4639637714083432
adaptive_shard_00012.pt:43,heavy,v1_uncond,15.03069939920467,12.305882453918457,12.370196342468262,0.5439944799388406,0.4640489523325114
adaptive_shard_00012.pt:43,heavy,v1_cond,15.030955970469586,12.280233383178711,12.354331016540527,0.5439546519756454,0.4640790024187126
adaptive_shard_00012.pt:44,clean,base,20.543257011257868,12.98801326751709,13.66812515258789,0.8143998805614865,0.8122619899230232
adaptive_shard_00012.pt:44,clean,v1_uncond,20.654949418241113,8.95945930480957,7.798758506774902,0.8141432545218764,0.8097750130253059
adaptive_shard_00012.pt:44,clean,v1_cond,20.657177444389887,8.95733642578125,7.798192024230957,0.8141209699609742,0.8097087506659698
adaptive_shard_00012.pt:45,light,base,18.170167505954396,13.538276672363281,13.536372184753418,0.7513337961771855,0.6680022291431774
adaptive_shard_00012.pt:45,light,v1_uncond,18.284885040424093,11.336567878723145,10.340490341186523,0.7491512761876529,0.6593812147015115
adaptive_shard_00012.pt:45,light,v1_cond,18.286568242676214,11.33297348022461,10.338062286376953,0.7491282255194036,0.6593363039550955
adaptive_shard_00012.pt:46,medium,base,16.273724602571694,14.076349258422852,13.697985649108887,0.5639549680060963,0.4556821554523421
adaptive_shard_00012.pt:46,medium,v1_uncond,16.426321074112906,13.825124740600586,13.756424903869629,0.562769794317027,0.45399843568676324
adaptive_shard_00012.pt:46,medium,v1_cond,16.426555397367515,13.825732231140137,13.756314277648926,0.5627756504120476,0.4540149244367972
adaptive_shard_00012.pt:47,heavy,base,14.23886614814994,15.048327445983887,15.228348731994629,0.4623423232902051,0.35079386502218657
adaptive_shard_00012.pt:47,heavy,v1_uncond,14.30351138711345,14.504088401794434,14.641725540161133,0.46434097418621095,0.3536151740331335
adaptive_shard_00012.pt:47,heavy,v1_cond,14.303008054884668,14.523075103759766,14.665497779846191,0.46423518973477795,0.35364846188125887
adaptive_shard_00012.pt:48,clean,base,20.657848341164833,14.23845100402832,14.919698715209961,0.7892619408564043,0.819408358404152
adaptive_shard_00012.pt:48,clean,v1_uncond,20.708440577263456,7.043477535247803,6.2119879722595215,0.7809005902109246,0.801997370045944
adaptive_shard_00012.pt:48,clean,v1_cond,20.71933438159163,7.042715549468994,6.215829372406006,0.7808548832612143,0.8019090715715482
adaptive_shard_00012.pt:49,light,base,19.795906375662142,14.333531379699707,16.247026443481445,0.6562344743381956,0.6258147618356922
adaptive_shard_00012.pt:49,light,v1_uncond,20.028449599604418,9.095187187194824,9.47607135772705,0.6500429482218278,0.6137061322452979
adaptive_shard_00012.pt:49,light,v1_cond,20.035944536710414,9.093171119689941,9.475682258605957,0.6500018291894613,0.6136549290092382
adaptive_shard_00012.pt:50,medium,base,14.731747422989642,12.662225723266602,12.929931640625,0.4233019604620097,0.316775937856054
adaptive_shard_00012.pt:50,medium,v1_uncond,14.89809054772593,12.394828796386719,12.86282730102539,0.4190327924632695,0.30668309990807113
adaptive_shard_00012.pt:50,medium,v1_cond,14.897770107650082,12.396349906921387,12.863439559936523,0.4191196041973389,0.30686792482295006
adaptive_shard_00012.pt:51,heavy,base,13.496743838874657,13.400814056396484,13.7852201461792,0.4227036072730896,0.26691535391162086
adaptive_shard_00012.pt:51,heavy,v1_uncond,13.620489602968053,12.812331199645996,13.280797958374023,0.4245772157722873,0.27025330862091
adaptive_shard_00012.pt:51,heavy,v1_cond,13.616688748758214,12.8140230178833,13.271738052368164,0.42448846830468223,0.2699574066635366
adaptive_shard_00012.pt:52,clean,base,21.051662181227485,11.588298797607422,11.420053482055664,0.9623933783947434,0.8737142211265642
adaptive_shard_00012.pt:52,clean,v1_uncond,21.251206507332604,8.830635070800781,7.910324573516846,0.9619681822708788,0.8714814450609045
adaptive_shard_00012.pt:52,clean,v1_cond,21.25568445271524,8.829484939575195,7.910236358642578,0.961965670877209,0.871414753517925
adaptive_shard_00012.pt:53,light,base,20.351194895190726,13.55245304107666,14.404017448425293,0.9456111963143725,0.8101994245459158
adaptive_shard_00012.pt:53,light,v1_uncond,20.59478823230262,11.409815788269043,11.46571159362793,0.945582588861641,0.8104099567810625
adaptive_shard_00012.pt:53,light,v1_cond,20.597170101183533,11.406949996948242,11.463377952575684,0.9455819238267538,0.8103673272222839
adaptive_shard_00012.pt:54,medium,base,22.153510248672855,12.302133560180664,12.112898826599121,0.9409222953272901,0.771522475509875
adaptive_shard_00012.pt:54,medium,v1_uncond,22.551567185829562,11.860472679138184,12.257183074951172,0.941267226868071,0.775152333760637
adaptive_shard_00012.pt:54,medium,v1_cond,22.552849702888054,11.862594604492188,12.257148742675781,0.9412659468592984,0.7750744769157389
adaptive_shard_00012.pt:55,heavy,base,17.70504314168014,13.450004577636719,13.140961647033691,0.8309196954993273,0.6780145493373105
adaptive_shard_00012.pt:55,heavy,v1_uncond,17.722189381676973,12.733330726623535,12.5850830078125,0.8316038634711447,0.6786837458279156
adaptive_shard_00012.pt:55,heavy,v1_cond,17.729037429828583,12.752982139587402,12.594277381896973,0.8315770498408642,0.6785442994582005
